Timestamp,Time,Source,Destination,Discovery,Packet_length,Payload_length,Sequence_number,Mac,Manufacturer,Src_device,Dst_device,Burst
1621907054,2021-05-25 06:44:14,0x00000000,0x0000cbf8,0x00000001,45,8,190,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,93
1621907054,2021-05-25 06:44:14,0x00000000,0x0000cbf8,0x00000000,50,13,192,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,93
1621907054,2021-05-25 06:44:14,0x0000cbf8,0x00000000,0x00000000,45,8,84,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,93
1621907058,2021-05-25 06:44:18,0x00003d35,0x00000000,0x00000001,69,32,146,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,94
1621907058,2021-05-25 06:44:18,0x00000000,0x00003d35,0x00000001,45,8,194,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,94
1621907059,2021-05-25 06:44:19,0x00003d35,0x00000000,0x00000001,65,28,148,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,94
1621907059,2021-05-25 06:44:19,0x00000000,0x00003d35,0x00000001,45,8,195,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,94
1621907060,2021-05-25 06:44:20,0x00003d35,0x00000000,0x00000001,65,28,150,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,94
1621907060,2021-05-25 06:44:20,0x00000000,0x00003d35,0x00000001,45,8,196,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,94
1621907061,2021-05-25 06:44:21,0x00003d35,0x00000000,0x00000001,65,28,152,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,94
1621907061,2021-05-25 06:44:21,0x00000000,0x00003d35,0x00000001,45,8,197,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,94
1621907067,2021-05-25 06:44:27,0x0000ebb8,0x00000000,0x00000001,53,16,170,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,95
1621907067,2021-05-25 06:44:27,0x00000000,0x0000ebb8,0x00000001,45,8,198,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,95
1621907071,2021-05-25 06:44:31,0x00003d35,0x00000000,0x00000001,54,17,154,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,96
1621907071,2021-05-25 06:44:31,0x00000000,0x00003d35,0x00000001,45,8,200,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,96
1621907079,2021-05-25 06:44:39,0x0000f6cd,0x00000000,0x00000001,52,15,184,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,97
1621907080,2021-05-25 06:44:40,0x00000000,0x0000f6cd,0x00000000,50,13,202,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,97
1621907080,2021-05-25 06:44:40,0x0000f6cd,0x00000000,0x00000001,45,8,186,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,97
1621907100,2021-05-25 06:45:00,0x0000f800,0x00000000,0x00000001,53,16,169,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,98
1621907100,2021-05-25 06:45:00,0x00000000,0x0000f800,0x00000001,49,8,206,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,98
1621907100,2021-05-25 06:45:00,0x00000000,0x0000f800,0x00000000,54,13,208,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,98
1621907101,2021-05-25 06:45:01,0x0000f800,0x00000000,0x00000000,45,8,170,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,98
1621907111,2021-05-25 06:45:11,0x0000f800,0x00000000,0x00000001,48,11,172,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,99
1621907111,2021-05-25 06:45:11,0x00000000,0x0000f800,0x00000001,49,8,209,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,99
1621907111,2021-05-25 06:45:11,0x00000000,0x0000f800,0x00000000,55,14,211,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,99
1621907111,2021-05-25 06:45:11,0x00004360,0x00000000,0x00000001,48,11,26,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,99
1621907112,2021-05-25 06:45:12,0x00000000,0x00004360,0x00000001,45,8,212,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,99
1621907112,2021-05-25 06:45:12,0x00000000,0x00004360,0x00000000,51,14,214,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,99
1621907112,2021-05-25 06:45:12,0x0000f800,0x00000000,0x00000000,45,8,173,00:0d:6f:00:12:b0:7e:2a,Ember Corporation,ZED,ZC,99
1621907112,2021-05-25 06:45:12,0x00004360,0x00000000,0x00000000,45,8,27,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,99
1621907117,2021-05-25 06:45:17,0x00005465,0x00000000,0x00000000,57,20,136,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,100
1621907117,2021-05-25 06:45:17,0x00000000,0x00005465,0x00000000,49,8,216,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,100
1621907117,2021-05-25 06:45:17,0x00000000,0x00005465,0x00000000,53,12,218,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,100
1621907118,2021-05-25 06:45:18,0x00005465,0x00000000,0x00000000,45,8,138,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,100
1621907123,2021-05-25 06:45:23,0x00003d35,0x00000000,0x00000001,53,16,156,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,101
1621907124,2021-05-25 06:45:24,0x00000000,0x00003d35,0x00000001,45,8,219,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,101
1621907220,2021-05-25 06:47:00,0x00005465,0x00000000,0x00000001,52,15,146,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,102
1621907220,2021-05-25 06:47:00,0x00000000,0x00005465,0x00000001,49,8,228,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,102
1621907220,2021-05-25 06:47:00,0x00000000,0x00005465,0x00000000,54,13,230,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,102
1621907220,2021-05-25 06:47:00,0x00005465,0x00000000,0x00000000,45,8,148,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,102
1621907233,2021-05-25 06:47:13,0x0000ebb8,0x00000000,0x00000001,52,15,185,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,103
1621907233,2021-05-25 06:47:13,0x00000000,0x0000ebb8,0x00000001,45,8,232,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,103
1621907238,2021-05-25 06:47:18,0x00007181,0x00000000,0x00000001,52,15,248,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,104
1621907238,2021-05-25 06:47:18,0x00000000,0x00007181,0x00000001,45,8,234,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,104
1621907252,2021-05-25 06:47:32,0x00008dc0,0x00000000,0x00000001,52,15,167,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,105
1621907252,2021-05-25 06:47:32,0x00000000,0x00008dc0,0x00000001,49,8,235,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,105
1621907256,2021-05-25 06:47:36,0x00003ca9,0x00000000,0x00000001,52,15,136,00:0d:6f:00:10:c9:70:fb,Ember Corporation,ZED,ZC,106
1621907256,2021-05-25 06:47:36,0x00000000,0x00003ca9,0x00000001,45,8,237,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,106
1621907356,2021-05-25 06:49:16,0x0000cbf8,0x00000000,0x00000001,53,16,86,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,107
1621907356,2021-05-25 06:49:16,0x00000000,0x0000cbf8,0x00000001,45,8,246,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,107
1621907357,2021-05-25 06:49:17,0x00000000,0x0000cbf8,0x00000000,50,13,248,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,107
1621907357,2021-05-25 06:49:17,0x0000cbf8,0x00000000,0x00000000,45,8,87,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,107
1621907379,2021-05-25 06:49:39,0x0000f6cd,0x00000000,0x00000001,52,15,208,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,108
1621907380,2021-05-25 06:49:40,0x00000000,0x0000f6cd,0x00000000,50,13,252,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,108
1621907380,2021-05-25 06:49:40,0x0000f6cd,0x00000000,0x00000001,45,8,210,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,108
1621907418,2021-05-25 06:50:18,0x00005465,0x00000000,0x00000000,57,20,163,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,109
1621907418,2021-05-25 06:50:18,0x00000000,0x00005465,0x00000000,49,8,1,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,109
1621907418,2021-05-25 06:50:18,0x00000000,0x00005465,0x00000000,53,12,3,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,109
1621907418,2021-05-25 06:50:18,0x00005465,0x00000000,0x00000000,45,8,165,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,109
1621907424,2021-05-25 06:50:24,0x00003d35,0x00000000,0x00000001,53,16,158,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,110
1621907424,2021-05-25 06:50:24,0x00000000,0x00003d35,0x00000001,45,8,4,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,110
1621907534,2021-05-25 06:52:14,0x0000ebb8,0x00000000,0x00000001,52,15,206,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,111
1621907534,2021-05-25 06:52:14,0x00000000,0x0000ebb8,0x00000001,45,8,14,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,111
1621907541,2021-05-25 06:52:21,0x00007181,0x00000000,0x00000001,52,15,250,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,112
1621907541,2021-05-25 06:52:21,0x00000000,0x00007181,0x00000001,45,8,15,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,112
1621907609,2021-05-25 06:53:29,0x00008dc0,0x00000000,0x00000001,52,15,169,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,113
1621907609,2021-05-25 06:53:29,0x00000000,0x00008dc0,0x00000001,49,8,22,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,113
1621907659,2021-05-25 06:54:19,0x0000cbf8,0x00000000,0x00000001,53,16,89,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,114
1621907659,2021-05-25 06:54:19,0x00000000,0x0000cbf8,0x00000001,45,8,27,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,114
1621907659,2021-05-25 06:54:19,0x00000000,0x0000cbf8,0x00000000,50,13,29,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,114
1621907659,2021-05-25 06:54:19,0x0000cbf8,0x00000000,0x00000000,45,8,90,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,114
1621907670,2021-05-25 06:54:30,0x0000ebb8,0x00000000,0x00000001,53,16,218,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,115
1621907670,2021-05-25 06:54:30,0x00000000,0x0000ebb8,0x00000001,45,8,30,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,115
1621907679,2021-05-25 06:54:39,0x0000f6cd,0x00000000,0x00000001,52,15,232,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,116
1621907679,2021-05-25 06:54:39,0x00000000,0x0000f6cd,0x00000000,50,13,33,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,116
1621907679,2021-05-25 06:54:39,0x0000f6cd,0x00000000,0x00000001,45,8,234,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,116
1621907718,2021-05-25 06:55:18,0x00005465,0x00000000,0x00000000,57,20,186,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,117
1621907718,2021-05-25 06:55:18,0x00000000,0x00005465,0x00000000,49,8,37,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,117
1621907718,2021-05-25 06:55:18,0x00000000,0x00005465,0x00000000,53,12,39,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,117
1621907718,2021-05-25 06:55:18,0x00005465,0x00000000,0x00000000,45,8,188,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,117
1621907724,2021-05-25 06:55:24,0x00003d35,0x00000000,0x00000001,53,16,160,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,118
1621907724,2021-05-25 06:55:24,0x00000000,0x00003d35,0x00000001,45,8,41,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,118
1621907820,2021-05-25 06:57:00,0x00005465,0x00000000,0x00000001,52,15,196,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,119
1621907820,2021-05-25 06:57:00,0x00000000,0x00005465,0x00000001,49,8,50,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,119
1621907820,2021-05-25 06:57:00,0x00000000,0x00005465,0x00000000,54,13,52,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,119
1621907820,2021-05-25 06:57:00,0x00005465,0x00000000,0x00000000,45,8,198,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,119
1621907835,2021-05-25 06:57:15,0x0000ebb8,0x00000000,0x00000001,52,15,231,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,120
1621907835,2021-05-25 06:57:15,0x00000000,0x0000ebb8,0x00000001,45,8,54,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,120
1621907843,2021-05-25 06:57:23,0x00007181,0x00000000,0x00000001,52,15,252,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,121
1621907843,2021-05-25 06:57:23,0x00000000,0x00007181,0x00000001,45,8,56,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,121
1621907859,2021-05-25 06:57:39,0x00008dc0,0x00000000,0x00000001,52,15,171,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,122
1621907859,2021-05-25 06:57:39,0x00000000,0x00008dc0,0x00000001,49,8,58,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,122
1621907962,2021-05-25 06:59:22,0x0000cbf8,0x00000000,0x00000001,53,16,92,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,123
1621907962,2021-05-25 06:59:22,0x00000000,0x0000cbf8,0x00000001,45,8,67,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,123
1621907962,2021-05-25 06:59:22,0x00000000,0x0000cbf8,0x00000000,50,13,69,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,123
1621907962,2021-05-25 06:59:22,0x0000cbf8,0x00000000,0x00000000,45,8,93,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,123
1621907979,2021-05-25 06:59:39,0x0000f6cd,0x00000000,0x00000001,52,15,255,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,124
1621907980,2021-05-25 06:59:40,0x00000000,0x0000f6cd,0x00000000,50,13,72,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,124
1621907980,2021-05-25 06:59:40,0x0000f6cd,0x00000000,0x00000001,45,8,1,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,124
1621908018,2021-05-25 07:00:18,0x00005465,0x00000000,0x00000000,57,20,213,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,125
1621908018,2021-05-25 07:00:18,0x00000000,0x00005465,0x00000000,49,8,77,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,125
1621908018,2021-05-25 07:00:18,0x00000000,0x00005465,0x00000000,53,12,79,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,125
1621908018,2021-05-25 07:00:18,0x00005465,0x00000000,0x00000000,45,8,215,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,125
1621908024,2021-05-25 07:00:24,0x00003d35,0x00000000,0x00000001,53,16,162,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,126
1621908024,2021-05-25 07:00:24,0x00000000,0x00003d35,0x00000001,45,8,80,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,126
1621908136,2021-05-25 07:02:16,0x0000ebb8,0x00000000,0x00000001,52,15,253,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,127
1621908136,2021-05-25 07:02:16,0x00000000,0x0000ebb8,0x00000001,45,8,90,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,127
1621908146,2021-05-25 07:02:26,0x00007181,0x00000000,0x00000001,52,15,254,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,128
1621908146,2021-05-25 07:02:26,0x00000000,0x00007181,0x00000001,45,8,92,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,128
1621908191,2021-05-25 07:03:11,0x00004360,0x00000000,0x00000001,53,16,29,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,129
1621908191,2021-05-25 07:03:11,0x00004360,0x00000000,0x00000001,55,18,31,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,129
1621908191,2021-05-25 07:03:11,0x00000000,0x00004360,0x00000001,45,8,97,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,129
1621908191,2021-05-25 07:03:11,0x00000000,0x00004360,0x00000001,50,13,99,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,129
1621908191,2021-05-25 07:03:11,0x00000000,0x00004360,0x00000001,45,8,100,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,129
1621908192,2021-05-25 07:03:12,0x00004360,0x00000000,0x00000001,53,16,33,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,129
1621908192,2021-05-25 07:03:12,0x00004360,0x00000000,0x00000001,45,8,34,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,129
1621908192,2021-05-25 07:03:12,0x00000000,0x00004360,0x00000001,45,8,101,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,129
1621908196,2021-05-25 07:03:16,0x00004360,0x00000000,0x00000001,52,15,36,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,130
1621908196,2021-05-25 07:03:16,0x00000000,0x00004360,0x00000001,45,8,102,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,130
1621908197,2021-05-25 07:03:17,0x00004360,0x00000000,0x00000001,53,16,38,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,130
1621908197,2021-05-25 07:03:17,0x00000000,0x00004360,0x00000001,45,8,103,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,130
1621908264,2021-05-25 07:04:24,0x0000cbf8,0x00000000,0x00000001,53,16,95,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,131
1621908265,2021-05-25 07:04:25,0x00000000,0x0000cbf8,0x00000001,45,8,109,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,131
1621908265,2021-05-25 07:04:25,0x00000000,0x0000cbf8,0x00000000,50,13,111,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,131
1621908265,2021-05-25 07:04:25,0x0000cbf8,0x00000000,0x00000000,45,8,96,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,131
1621908272,2021-05-25 07:04:32,0x0000ebb8,0x00000000,0x00000001,53,16,9,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,132
1621908272,2021-05-25 07:04:32,0x00000000,0x0000ebb8,0x00000001,45,8,113,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,132
1621908279,2021-05-25 07:04:39,0x0000f6cd,0x00000000,0x00000001,52,15,22,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,133
1621908279,2021-05-25 07:04:39,0x00000000,0x0000f6cd,0x00000000,50,13,115,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,133
1621908279,2021-05-25 07:04:39,0x0000f6cd,0x00000000,0x00000001,45,8,24,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,133
1621908318,2021-05-25 07:05:18,0x00005465,0x00000000,0x00000000,57,20,236,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,134
1621908318,2021-05-25 07:05:18,0x00000000,0x00005465,0x00000000,49,8,120,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,134
1621908318,2021-05-25 07:05:18,0x00000000,0x00005465,0x00000000,53,12,122,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,134
1621908318,2021-05-25 07:05:18,0x00005465,0x00000000,0x00000000,45,8,238,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,134
1621908324,2021-05-25 07:05:24,0x00003d35,0x00000000,0x00000001,53,16,164,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,135
1621908325,2021-05-25 07:05:25,0x00000000,0x00003d35,0x00000001,45,8,123,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,135
1621908420,2021-05-25 07:07:00,0x00005465,0x00000000,0x00000001,52,15,246,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,136
1621908420,2021-05-25 07:07:00,0x00000000,0x00005465,0x00000001,49,8,132,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,136
1621908420,2021-05-25 07:07:00,0x00000000,0x00005465,0x00000000,54,13,134,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,136
1621908420,2021-05-25 07:07:00,0x00005465,0x00000000,0x00000000,45,8,248,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,136
1621908437,2021-05-25 07:07:17,0x0000ebb8,0x00000000,0x00000001,52,15,22,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,137
1621908437,2021-05-25 07:07:17,0x00000000,0x0000ebb8,0x00000001,45,8,136,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZR,137
1621908449,2021-05-25 07:07:29,0x00007181,0x00000000,0x00000001,52,15,0,b0:ce:18:14:03:3b:30:23,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,138
1621908449,2021-05-25 07:07:29,0x00000000,0x00007181,0x00000001,45,8,138,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,138
1621908466,2021-05-25 07:07:46,0x00008dc0,0x00000000,0x00000001,52,15,173,b0:ce:18:14:00:01:2a:02,"Zhejiang shenghui lighting co.,Ltd",ZED,ZC,139
1621908466,2021-05-25 07:07:46,0x00000000,0x00008dc0,0x00000001,49,8,140,24:fd:5b:00:00:02:1d:72,"Zhejiang shenghui lighting co.,Ltd",ZC,ZED,139
1621908567,2021-05-25 07:09:27,0x0000cbf8,0x00000000,0x00000001,53,16,98,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,140
1621908567,2021-05-25 07:09:27,0x00000000,0x0000cbf8,0x00000001,45,8,150,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,140
1621908567,2021-05-25 07:09:27,0x00000000,0x0000cbf8,0x00000000,50,13,152,24:fd:5b:00:00:02:1d:72,"SAMJIN Co., Ltd.",ZC,ZED,140
1621908567,2021-05-25 07:09:27,0x0000cbf8,0x00000000,0x00000000,45,8,99,28:6d:97:00:01:11:01:c1,"SAMJIN Co., Ltd.",ZED,ZC,140
1621908579,2021-05-25 07:09:39,0x0000f6cd,0x00000000,0x00000001,52,15,46,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,141
1621908579,2021-05-25 07:09:39,0x00000000,0x0000f6cd,0x00000000,50,13,154,24:fd:5b:00:00:02:1d:72,Texas Instruments,ZC,ZR,141
1621908579,2021-05-25 07:09:39,0x0000f6cd,0x00000000,0x00000001,45,8,48,00:12:4b:00:22:ee:28:a8,Texas Instruments,ZR,ZC,141
1621908619,2021-05-25 07:10:19,0x00005465,0x00000000,0x00000000,57,20,6,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,142
1621908619,2021-05-25 07:10:19,0x00000000,0x00005465,0x00000000,49,8,159,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,142
1621908619,2021-05-25 07:10:19,0x00000000,0x00005465,0x00000000,53,12,161,24:fd:5b:00:00:02:1d:72,Silicon Laboratories,ZC,ZR,142
1621908619,2021-05-25 07:10:19,0x00005465,0x00000000,0x00000000,45,8,8,08:6b:d7:ff:fe:6e:6d:99,Silicon Laboratories,ZR,ZC,142
1621908625,2021-05-25 07:10:25,0x00003d35,0x00000000,0x00000001,53,16,166,24:fd:5b:00:01:07:18:e8,"SmartThings, Inc.",ZED,ZC,143
1621908625,2021-05-25 07:10:25,0x00000000,0x00003d35,0x00000001,45,8,162,24:fd:5b:00:00:02:1d:72,"SmartThings, Inc.",ZC,ZED,143
1621908731,2021-05-25 07:12:11,0x00004360,0x00000000,0x00000001,48,11,40,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,144
1621908731,2021-05-25 07:12:11,0x00000000,0x00004360,0x00000001,45,8,172,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,144
1621908731,2021-05-25 07:12:11,0x00000000,0x00004360,0x00000000,51,14,174,24:fd:5b:00:00:02:1d:72,Ember Corporation,ZC,ZED,144
1621908731,2021-05-25 07:12:11,0x00004360,0x00000000,0x00000000,45,8,41,00:0d:6f:00:0b:5c:a1:98,Ember Corporation,ZED,ZC,144
1621908738,2021-05-25 07:12:18,0x0000ebb8,0x00000000,0x00000001,52,15,45,24:fd:5b:00:01:04:50:a5,"SmartThings, Inc.",ZR,ZC,145
